Time,Swap,Compare
0.004414499999995769,1071,5053
0.004767899999990277,1061,6001
0.0047788999999909265,1025,5996
0.004610500000012507,1077,5329
0.004366900000007945,1096,4988
0.004570000000001073,1055,5600
0.00437410000000682,1080,4873
0.004395900000019992,1067,5209
0.004316099999982725,1092,4859
0.004401599999994232,1068,5061
0.004383299999972223,1074,4872
0.004585599999984424,1058,5323
0.0046017000000233566,1031,5608
0.00445379999999318,1046,5115
0.0044412000000022545,1064,5012
0.004452899999989768,1047,5281
0.00441509999998857,1069,5015
0.004419200000000956,1066,5122
0.004506499999990865,1060,5275
0.004544399999986126,1044,5553
0.004418199999975059,1065,5142
0.0043353000000081465,1042,5114
0.004324100000019371,1078,4828
0.004604699999987361,1054,5588
0.0046547999999972944,1047,5706
0.004275100000000975,1061,4897
0.004325899999997773,1086,4846
0.004546500000003562,1036,5543
0.00442440000000488,1042,5231
0.004492400000003727,1068,5398
0.00446199999998953,1060,5314
0.004449999999991405,1059,5287
0.004536099999995713,1042,5615
0.004320699999993849,1074,4847
0.004875299999980598,1004,6606
0.004588100000006534,1082,5488
0.00445579999998813,1055,5267
0.004277999999999338,1072,4831
0.004519200000004275,1064,5420
0.0045177000000080625,1061,5232
0.004530899999991789,1049,5487
0.004346300000008796,1060,5097
0.004422599999998056,1066,5269
0.00448570000000359,1069,5324
0.0043622999999968215,1038,5161
0.004629700000009507,1057,5684
0.004379000000000133,1069,4926
0.004568400000010797,1070,5361
0.004410499999977446,1065,4975
0.0046386000000211425,1038,5640
0.004555999999979576,1063,5389
0.004495299999973668,1064,5253
0.004340299999995523,1077,4843
0.004516199999983428,1052,5175
0.004253899999980604,1073,4870
0.004464399999989155,1075,5174
0.004576200000002473,1060,5477
0.0044263999999998305,1081,5002
0.004592400000007046,1063,5544
0.004291999999992413,1078,4703
0.004445500000002767,1080,4772
0.00460949999998661,1071,5595
0.0045851000000141084,1057,5480
0.004387500000007094,1055,5001
0.004497999999983904,1046,5441
0.004401900000004844,1069,5055
0.004495300000002089,1033,5430
0.004618300000004183,1037,5877
0.004360099999985323,1063,5141
0.0044808000000102766,1064,5363
0.004405899999994745,1051,5243
0.004481099999992466,1049,5349
0.004600900000014008,1092,5494
0.004551000000020622,1042,5495
0.004755099999982804,1057,5517
0.004784000000000788,1074,6058
0.004467300000015939,1046,5459
0.004590199999995548,1050,5498
0.004470800000007102,1064,5254
0.004717300000010027,1066,5324
0.004589000000009946,1072,5629
0.004434700000018665,1058,5325
0.004360399999995934,1074,4875
0.0043563999999776115,1102,4814
0.004519900000019561,1079,5362
0.004402400000003581,1041,5249
0.0043671999999901345,1049,5029
0.004416699999978846,1036,5316
0.004314999999991187,1098,4910
0.004560900000001311,1033,5673
0.004349799999999959,1067,5057
0.004431699999997818,1057,5087
0.004593700000015133,1050,5500
0.004470900000001166,1089,5163
0.004487299999993866,1057,5267
0.004578199999997423,1049,5147
0.004584800000003497,1048,5738
0.004389400000007981,1059,4952
0.004533500000007962,1073,5356
0.0044640999999785436,1039,5220
0.0047591999999951895,1021,6197
0.004476400000015701,1055,5341
0.004566400000015847,1063,5399
0.004448200000013003,1053,5256
0.004514599999993152,1073,5258
0.004813200000000961,1031,6199
0.004741499999994403,1038,6056
0.0043344000000047345,1069,4929
0.0044454000000087035,1054,5225
0.0043021999999837135,1085,4932
0.004380999999995083,1065,4908
0.004530299999998988,1033,5371
0.004523900000009462,1063,5296
0.004448400000001129,1090,5261
0.004421299999989969,1080,5189
0.0044098999999846455,1064,5118
0.004347799999976587,1077,5083
0.004292899999995825,1097,4900
0.004327399999993986,1088,4825
0.0044436999999959426,1069,5138
0.004401700000016717,1063,5059
0.004274600000002238,1070,4881
0.00458489999999756,1056,5826
0.004391199999986384,1053,5203
0.004484500000017988,1055,5363
0.00430489999999395,1048,4961
0.004643100000009781,1048,5283
0.004405399999996007,1074,4926
0.004686399999997093,1042,5961
0.004471999999992704,1090,5126
0.004692000000005692,1060,5859
0.004468699999989667,1062,5046
0.004444299999988743,1058,5077
0.004528999999990901,1073,5279
0.004432500000007167,1062,4938
0.004670599999997194,1040,6052
0.00447270000000799,1077,5268
0.004430599999977858,1063,4968
0.004508299999997689,1044,5434
0.00458629999999971,1065,5512
0.004561899999998786,1035,5507
0.004394000000019105,1077,4998
0.004309500000005073,1068,4975
0.004638400000004594,1046,5607
0.004462799999998879,1054,5097
0.004351299999996172,1078,4727
0.0045365000000003874,1085,5030
0.004600999999979649,1058,5510
0.0042893000000105985,1086,4861
0.004424199999988332,1027,5541
0.004373999999984335,1079,5003
0.004382200000009107,1086,5040
0.004467899999980318,1069,5199
0.004385800000022755,1092,4977
0.004617700000011382,1042,5774
0.004435199999988981,1053,5240
0.004320899999981975,1068,4881
0.004417100000011942,1074,5211
0.004595200000011346,1038,5817
0.004463200000003553,1044,5229
0.004626000000001795,1090,5325
0.004776500000019723,1040,5493
0.004915699999997969,1074,4899
0.004485299999998915,1057,5220
0.004435599999993656,1074,5033
0.004454199999997854,1056,5320
0.004402900000002319,1079,5036
0.004644700000000057,1059,5684
0.004512000000005401,1074,5247
0.004524099999997588,1036,5551
0.0045967999999732,1036,5749
0.004373600000008082,1063,4952
0.004303300000003674,1067,4853
0.004446399999977757,1069,5087
0.004298099999999749,1068,4768
0.004549300000007861,1034,5431
0.004689800000022615,1044,5696
0.004544399999986126,1059,5332
0.004559800000009773,1083,5173
0.0046720999999934065,1049,5915
0.004422799999986182,1036,5297
0.004368999999996959,1059,4961
0.004617799999977024,1026,5714
0.0043671999999901345,1091,4956
0.004554100000007111,1057,5529
0.004544499999980189,1049,5621
0.004468399999979056,1055,5185
0.004692199999993818,1040,5951
0.004337500000019645,1066,4903
0.004439600000011978,1066,5226
0.004292000000020835,1047,5032
0.004470899999972744,1052,5396
0.004455600000000004,1033,5277
0.004413900000002968,1056,5118
0.004304399999995212,1083,4839
0.004359099999987848,1047,4966
0.005667199999976447,1045,5254
0.004383300000000645,1081,4962
0.004494899999997415,1067,5327
0.004389799999984234,1065,5066
0.004288999999999987,1085,4714
0.004454800000019077,1055,5236
0.004490300000014713,1054,5294
0.004650499999996782,1040,5482
0.00443510000002334,1050,5338
0.004416399999996656,1058,5173
0.004262299999993502,1087,4670
0.0046061999999835734,1035,5730
0.0044733000000007905,1083,5184
0.004640000000023292,1058,5748
0.004425900000001093,1075,4882
0.004469499999999016,1075,5184
0.004458899999974619,1053,5246
0.004488600000001952,1046,5391
0.004342900000011696,1064,4858
0.0044412000000022545,1094,4991
0.0044182000000034805,1067,5113
0.0045216999999979635,1029,5711
0.004716999999999416,1068,5897
0.004403300000006993,1052,5216
0.004415199999982633,1081,5072
0.0043523999999877105,1066,4902
0.004309100000000399,1083,4888
0.004682199999990644,1041,5764
0.004480099999994991,1035,5422
0.0046738000000061675,1029,5918
0.0045190999999817905,1061,5201
0.004616900000002033,1067,5152
0.004769699999997101,1049,5926
0.004397900000014943,1072,5161
0.00441960000000563,1077,5064
0.0044783000000165885,1057,5311
0.004944300000005342,1072,5118
0.004676799999998593,1054,5833
0.004318600000004835,1060,4798
0.004579000000006772,1054,5658
0.0043047999999998865,1089,4818
0.004436800000007679,1048,5231
0.004426499999993894,1067,5030
0.0045018999999797416,1068,5417
0.0045177000000080625,1053,5455
0.004454199999997854,1059,5301
0.004533100000003287,1072,5371
0.0043452000000172575,1058,5047
0.0044832000000099015,1059,5275
0.004453699999999117,1055,5197
0.004498300000022937,1058,5251
0.004634100000004082,1027,5667
0.004705299999983481,1043,6100
0.004490800000013451,1076,5363
0.004742399999997815,1054,6017
0.004390900000004194,1050,5105
0.004640599999987671,1074,5473
0.004584199999982275,1071,5275
0.00438570000000027,1074,5082
0.00449139999997783,1046,5430
0.004443400000013753,1050,5097
0.004416600000013204,1079,4885
0.004486399999990454,1062,5176
0.004463700000002291,1049,5300
0.004393399999997882,1080,5098
0.004482300000006489,1060,5223
0.004694599999993443,1022,5773
0.00460949999998661,1044,5541
0.004532100000005812,1046,5323
0.004556300000018609,1032,5456
0.0043695999999897595,1052,4977
0.004846599999979162,1043,5897
0.004471899999998641,1067,5367
0.00432440000000156,1073,5012
0.0043662999999867225,1085,4931
0.004492900000002464,1047,5279
0.004456099999998742,1062,5199
0.004401099999995495,1072,5184
0.004343399999982012,1071,4987
0.004459999999994579,1062,5311
0.004749699999990753,1053,6027
0.004437800000005154,1042,5335
0.0044962999999995645,1081,5117
0.0045035999999925025,1060,5247
0.004461500000019214,1053,5302
0.004436599999991131,1053,5298
0.0043534000000136075,1076,5025
0.004539700000009361,1058,5570
0.00444079999999758,1057,5074
0.004670099999998456,1065,5633
0.004536599999994451,1099,5163
0.004700600000006716,1025,5758
0.004547200000018847,1033,5811
0.004477600000001303,1050,5303
0.0044034000000010565,1076,5033
0.004413599999992357,1089,5052
0.004603000000003021,1030,5609
0.00483520000000226,1033,5932
0.004495800000000827,1051,5321
0.00455919999998855,1061,5312
0.004482300000006489,1072,5122
0.004323199999987537,1063,4835
0.004722399999991467,1056,5977
0.004328200000003335,1062,5001
0.004990500000019438,1061,5526
0.004374600000005557,1055,5170
0.004433699999992768,1051,5142
0.0045865999999819,1061,5578
0.004439200000007304,1060,5186
0.004446400000006179,1058,5224
0.004442600000004404,1053,5155
0.004310400000008485,1085,4728
0.004396899999989046,1041,5214
0.004525700000016286,1033,5497
0.004415600000015729,1050,5149
0.004518799999999601,1087,5427
0.0044297000000028675,1094,4994
0.00463209999998071,1043,5434
0.004426099999989219,1083,5289
0.004518000000018674,1066,5273
0.004391299999980447,1052,5107
0.004491699999988441,1078,5225
0.004602299999987736,1054,5615
0.004579399999983025,1074,5458
0.004711700000001429,1054,5817
0.004391099999992321,1046,5112
0.004379900000003545,1084,5047
0.00435970000000907,1052,5116
0.004494800000003352,1074,5271
0.004413700000014842,1066,5149
0.0044290000000160035,1054,5047
0.004509200000001101,1075,5084
0.004399599999999282,1090,4971
0.004704099999997879,1044,5897
0.004558700000018234,1033,5631
0.0045860000000175205,1062,5510
0.004662700000011455,1061,5585
0.004526300000009087,1048,5512
0.004365699999993922,1066,4791
0.004388299999988021,1057,5073
0.004655299999996032,1030,5849
0.004517500000019936,1071,5139
0.005600899999990361,1069,5527
0.00432240000000661,1065,5008
