,AvrTime,AvrSwap,AvrCompare
0,0.035167288100001144,11388.124,57569.812
1,0.045030445400001895,11253.072,58755.043
2,0.03778307229999865,11203.77,65106.54
3,0.06945887679999947,42429.644,61264.465
