Time,Swap,Compare
0.06961929999999938,42217,60998
0.069342899999981,42506,61404
0.06846980000000258,42440,61214
0.0691793999999959,42269,61046
0.06895030000003999,42268,61141
0.06831549999998288,42324,61135
0.07031790000002047,42511,61307
0.0686167999999725,42352,61215
0.07015810000001466,42287,61146
0.06871309999996811,42439,61270
0.06999790000003259,42298,61118
0.06895659999997861,42423,61248
0.06854950000001736,42492,61349
0.06906649999996262,42603,61388
0.07058000000000675,42433,61271
0.06937340000001768,42317,61074
0.07103160000002617,42367,61201
0.06979720000003908,42358,61225
0.06937080000000151,42593,61380
0.0697095999999533,42417,61225
0.06880039999998644,42280,61181
0.07039450000002034,42338,61214
0.06868000000002894,42398,61138
0.06880719999998064,42646,61512
0.06913279999997712,42417,61206
0.070522799999992,42616,61551
0.07012009999999691,42360,61188
0.06913260000004584,42368,61156
0.06835219999999254,42353,61204
0.06971899999996367,42593,61457
0.0687935000000266,42484,61240
0.06877829999996266,42413,61213
0.06854520000001685,42425,61319
0.06857850000000099,42424,61271
0.0700673999999708,42388,61186
0.0696591999999896,42347,61213
0.06867260000001352,42386,61175
0.06861190000000761,42313,61059
0.06967889999998533,42498,61366
0.06899429999998574,42488,61232
0.0690038000000186,42376,61210
0.07051400000000285,42437,61371
0.06879159999999729,42551,61476
0.07038660000000618,42256,61078
0.07008830000000899,42512,61382
0.07000829999998359,42304,61046
0.06902080000003252,42399,61320
0.0688774000000194,42543,61314
0.07047740000001568,42578,61401
0.06918639999997822,42571,61359
0.0686347999999839,42390,61335
0.0687963000000309,42448,61193
0.06988319999999248,42480,61322
0.06871979999999667,42539,61336
0.06987140000001091,42413,61244
0.06882049999995843,42540,61370
0.0712833000000046,42482,61250
0.06856529999998884,42520,61356
0.0692908999999986,42349,61239
0.06892219999997451,42522,61298
0.06973990000000185,42447,61269
0.06851789999996072,42386,61223
0.06891749999999774,42427,61256
0.07108840000000782,42390,61208
0.07015039999998862,42432,61293
0.06874759999999469,42529,61409
0.07164700000004132,42377,61166
0.06934639999997216,42332,61189
0.06884100000002036,42276,61093
0.0690305999999623,42452,61260
0.0689130000000091,42421,61217
0.06887599999998884,42459,61305
0.06898730000000342,42616,61492
0.06841919999999391,42330,61074
0.06964240000002064,42384,61148
0.06890219999996816,42452,61282
0.07004429999994954,42445,61248
0.06877240000000029,42385,61234
0.06851819999997133,42533,61373
0.06902209999998377,42541,61480
0.06873480000001564,42577,61404
0.07034060000000864,42367,61227
0.06914979999999105,42638,61538
0.0689150999999697,42446,61295
0.0694133000000079,42562,61375
0.06931239999994432,42465,61211
0.06903640000001587,42455,61285
0.07096369999999297,42441,61264
0.06857400000001235,42435,61202
0.06964650000003303,42515,61210
0.06950299999999743,42386,61282
0.07036659999999983,42431,61197
0.06927269999999908,42479,61260
0.06883859999999231,42465,61366
0.06852699999996048,42303,61029
0.0689881999999784,42519,61459
0.06879929999996648,42511,61282
0.07050979999996798,42431,61180
0.06877650000001267,42486,61290
0.07086340000000746,42453,61193
0.06848119999995106,42360,61247
0.06920409999997901,42547,61398
0.06931150000002617,42362,61199
0.06901730000004136,42443,61273
0.06928510000000188,42572,61434
0.06904819999999745,42613,61442
0.06900839999997288,42391,61284
0.07080550000000585,42308,61108
0.0692717000000016,42455,61303
0.06880960000000869,42502,61278
0.0691989000000035,42429,61243
0.07016879999997627,42573,61462
0.06865729999998393,42500,61292
0.0686867999999663,42520,61361
0.07022080000001552,42452,61266
0.06843079999998736,42666,61502
0.07074479999999994,42579,61377
0.06876550000004045,42255,61053
0.06975929999998698,42522,61369
0.06902169999995067,42547,61365
0.0701693999999975,42510,61265
0.06988339999998061,42098,60824
0.06922289999999975,42438,61277
0.06976209999999128,42432,61206
0.07033670000004122,42297,61128
0.0685575999999628,42419,61224
0.07038510000000997,42348,61188
0.06893060000004425,42444,61375
0.06867910000005395,42507,61355
0.06812150000001793,42366,61271
0.06958649999995714,42404,61247
0.07029749999998103,42704,61553
0.07078400000000329,42292,61061
0.0685483999999974,42397,61265
0.06967769999999973,42376,61249
0.07179839999997739,42289,61169
0.06857089999999744,42264,60982
0.07151529999998729,42336,61184
0.06855550000000221,42337,61241
0.06915129999998726,42294,61098
0.06914720000003172,42482,61215
0.06987160000005588,42361,61101
0.0685851999999727,42349,61174
0.06896920000002638,42529,61343
0.06954159999997955,42544,61426
0.06818139999995765,42457,61241
0.06852329999998119,42339,61269
0.06933380000003808,42365,61307
0.06819699999999784,42324,61226
0.07067290000003368,42432,61330
0.0682125999999812,42418,61281
0.06843900000001213,42347,61114
0.06986770000003162,42458,61331
0.07066209999999273,42300,61184
0.069514799999979,42402,61319
0.06904400000001942,42485,61315
0.06871100000000752,42438,61277
0.06882480000001578,42493,61332
0.06963919999998325,42771,61534
0.06897680000002993,42350,61212
0.06894770000002381,42404,61209
0.06861220000001822,42484,61310
0.06883479999999054,42441,61254
0.0694784000000368,42375,61178
0.06995150000000194,42323,61220
0.06908350000003338,42453,61259
0.06923660000001064,42564,61416
0.06896089999997912,42372,61185
0.06853280000001405,42471,61311
0.06878659999995307,42352,61215
0.06880580000000691,42303,61142
0.06884850000000142,42489,61359
0.06907400000000052,42443,61340
0.06857930000001033,42368,61195
0.06858899999997448,42379,61157
0.07000170000003436,42422,61115
0.06822760000000017,42181,61025
0.06948210000001609,42261,61036
0.06834220000001778,42380,61239
0.06896699999998646,42310,61244
0.0693625000000111,42336,61259
0.06900629999995544,42516,61401
0.06942520000001196,42530,61505
0.069002600000033,42316,61190
0.0689254000000119,42503,61292
0.06854479999998375,42309,61126
0.06864060000003747,42403,61120
0.06854709999998931,42349,61165
0.07060719999998355,42430,61341
0.0694492000000082,42458,61268
0.06898630000000594,42516,61307
0.06842779999999493,42420,61231
0.06927439999998342,42477,61355
0.06844869999997627,42541,61363
0.0703733000000284,42593,61477
0.0686019999999985,42512,61329
0.06880089999998518,42450,61357
0.07081419999997252,42637,61504
0.06836179999999104,42285,61166
0.06939890000001014,42584,61502
0.07003520000000663,42446,61248
0.0686003999999798,42426,61298
0.0693004999999971,42519,61406
0.06874570000002223,42380,61226
0.06885019999998576,42399,61238
0.07064769999999498,42585,61485
0.06871540000003051,42480,61277
0.06871100000000752,42239,61067
0.06887019999999211,42446,61399
0.06832150000002457,42439,61300
0.06929960000002211,42378,61220
0.06881870000000845,42335,61104
0.06871609999996053,42394,61235
0.06861930000002303,42413,61264
0.06861620000000812,42456,61360
0.0690614000000096,42317,61142
0.06962600000002794,42344,61159
0.06895659999997861,42446,61273
0.06891659999996591,42624,61520
0.07007320000002437,42577,61389
0.06979999999998654,42467,61263
0.07007379999998875,42438,61251
0.0695795999999973,42282,61143
0.06998670000001539,42358,61112
0.06885080000000698,42336,61067
0.0686871999999994,42463,61377
0.06886250000002292,42483,61289
0.0687942999999791,42479,61283
0.06850700000001098,42519,61407
0.06865089999996599,42548,61403
0.06871539999997367,42469,61234
0.06979100000000926,42316,61131
0.06919089999996686,42637,61495
0.0700813999999923,42453,61249
0.07035899999999629,42536,61390
0.06920830000001388,42312,61120
0.06851580000000013,42434,61257
0.06999039999999468,42516,61417
0.06889979999999696,42393,61203
0.0685483999999974,42337,61207
0.07007029999999759,42719,61530
0.06867819999996527,42515,61325
0.06947059999998828,42459,61302
0.06935120000002826,42445,61204
0.06879900000001271,42475,61312
0.06868480000002819,42254,61102
0.0691206000000193,42383,61280
0.0688562999999931,42331,61205
0.0686123000000407,42306,61049
0.06872340000001032,42406,61220
0.06887189999997645,42570,61376
0.06898130000001856,42585,61415
0.0683753000000138,42282,61060
0.0698699000000147,42512,61385
0.06880309999996825,42326,61187
0.06881240000001299,42441,61225
0.06888389999994615,42525,61361
0.06873469999999315,42436,61305
0.06868829999996251,42279,61195
0.06971079999999574,42319,61150
0.06947790000003806,42334,61178
0.07024259999997184,42462,61319
0.07103080000001682,42262,61115
0.06900580000001355,42527,61318
0.06911710000002813,42437,61311
0.0687743000000296,42263,61052
0.06880410000002257,42420,61210
0.06897410000004811,42510,61320
0.06898080000001983,42488,61310
0.0684156999999459,42407,61243
0.06899759999998878,42386,61229
0.068610700000022,42355,61272
0.06924259999999549,42409,61223
0.06923900000003869,42360,61199
0.06903990000000704,42538,61499
0.06859499999995933,42455,61294
0.06887890000001562,42313,61201
0.07022599999999102,42487,61280
0.06983960000002298,42546,61291
0.06869730000005347,42317,61110
0.06918379999996205,42492,61357
0.07099429999999529,42480,61221
0.06915920000000142,42520,61325
0.07005809999998291,42543,61456
0.07038949999997612,42548,61361
0.06910519999996723,42382,61250
0.06994480000003023,42385,61269
0.06823159999999007,42432,61263
0.06905050000000301,42311,61100
0.0687078999999926,42409,61259
0.06861429999997881,42392,61286
0.06865449999997963,42366,61195
0.06888850000001412,42393,61243
0.06893300000001545,42333,61196
0.06845299999997678,42254,61067
0.06818340000000944,42438,61199
0.07047819999996818,42557,61362
0.069983499999978,42399,61234
0.06887039999998024,42312,61125
0.06875430000002325,42409,61153
0.06949430000003076,42415,61253
0.06867350000004535,42419,61275
0.07000879999998233,42287,61157
0.06970330000001468,42461,61303
0.06850020000001678,42432,61250
0.06848529999996344,42261,60995
0.07031069999999318,42348,61186
0.06865599999997585,42519,61321
0.06900450000000546,42443,61272
0.0708470999999804,42518,61370
0.0689806000000317,42367,61337
0.06903360000001157,42557,61430
0.06881690000000162,42460,61306
0.0703005000000303,42458,61306
0.0694280999999819,42327,61137
0.06901909999999134,42438,61405
0.07058659999995598,42563,61405
0.06861290000000508,42439,61245
0.06876039999997374,42382,61191
0.06874090000002298,42422,61256
0.0685748000000217,42249,61028
0.06913710000003448,42419,61244
0.06843789999999217,42308,61160
0.06844110000002956,42352,61105
0.06825530000003255,42353,61197
0.07029069999998683,42402,61164
0.06885169999998197,42477,61305
0.06908850000002076,42625,61418
0.06908570000001646,42452,61309
0.06911529999996446,42441,61348
0.06876979999998412,42419,61306
0.06889800000004698,42282,61146
0.06884039999999914,42536,61389
0.0686747999999966,42372,61111
0.06869010000002618,42539,61426
0.06913969999999381,42358,61121
0.06981199999995624,42258,61141
0.06950299999999743,42350,61166
0.06917129999999361,42520,61373
0.06902330000002621,42404,61302
0.06912429999999858,42458,61345
0.07008560000002717,42341,61095
0.06839280000002645,42374,61155
0.06937899999996944,42430,61324
0.06870989999998756,42394,61273
0.06899470000001884,42355,61256
0.06961130000001958,42456,61280
0.0690237999999681,42514,61343
0.06919349999998303,42413,61315
0.07083289999997078,42665,61459
0.06920370000000275,42399,61216
0.06939449999998715,42511,61421
0.06852250000002869,42319,61186
0.06870709999998326,42534,61374
0.06930140000002893,42655,61471
0.06899029999999584,42514,61366
0.068611599999997,42450,61285
0.06979799999999159,42448,61257
0.06844390000003386,42537,61357
0.06914199999999937,42483,61352
0.06898799999999028,42488,61214
0.06864460000002737,42376,61323
0.06902909999996609,42280,61107
0.06957929999998669,42504,61390
0.06886220000001231,42305,61058
0.0699930999999765,42320,61050
0.07137619999997469,42494,61341
0.0698479000000134,42535,61415
0.06912230000000363,42355,61186
0.06923840000001746,42427,61370
0.06955439999990176,42524,61360
0.0703373000000056,42332,61152
0.06891830000006394,42428,61319
0.06887940000001436,42282,61059
0.06843060000005607,42247,61111
0.06891719999998713,42494,61364
0.06932940000001508,42361,61256
0.06835900000010042,42494,61272
0.06904169999995702,42279,61058
0.06909849999999551,42404,61259
0.06877959999997074,42361,61207
0.0688139000000092,42575,61385
0.06862360000002354,42385,61173
0.06856360000006134,42280,61068
0.0698779999999033,42373,61229
0.06847240000001875,42382,61287
0.06893729999990228,42602,61420
0.06883089999996628,42481,61348
0.06877320000000964,42172,60949
0.06890710000004674,42366,61277
0.07013800000004267,42506,61347
0.06920839999997952,42513,61292
0.06861010000000078,42221,60983
0.07054049999999279,42345,61231
0.06899699999996756,42316,61143
0.06835630000000492,42426,61225
0.06898420000004535,42564,61366
0.06878229999995256,42502,61347
0.06949550000001636,42376,61208
0.06864209999991999,42390,61253
0.06962260000000242,42604,61387
0.07019609999997556,42634,61550
0.0684268999999631,42328,61197
0.06877179999992222,42408,61226
0.06862219999993613,42469,61393
0.06828040000004876,42383,61226
0.06935329999998885,42475,61311
0.06872490000000653,42343,61120
0.07015220000005229,42428,61264
0.06846339999992779,42407,61316
0.06860949999997956,42358,61194
0.0702092999999877,42408,61171
0.06860610000001088,42531,61431
0.06859029999998256,42363,61228
0.06915219999996225,42571,61444
0.06921969999996236,42521,61377
0.06911879999995563,42334,61191
0.06879609999998593,42256,61066
0.06897040000001198,42400,61239
0.07010630000002038,42413,61211
0.06863069999997151,42410,61260
0.06880239999998139,42368,61183
0.06919740000000729,42386,61233
0.06886610000003657,42448,61259
0.0691965999999411,42560,61335
0.06886450000001787,42518,61332
0.06899350000003324,42387,61260
0.07012209999993502,42369,61230
0.06878640000002179,42497,61410
0.06886530000008406,42530,61298
0.06865420000008271,42637,61440
