Time,Swap,Compare
0.0916160999998965,54875,79030
0.08981340000002547,54779,78807
0.09004129999993893,54627,78775
0.08993620000001101,54794,78926
0.09034159999998792,54766,78891
0.08945600000004106,54911,78993
0.08927849999997761,54707,78850
0.09090140000000702,54876,79047
0.08971010000004753,54906,79018
0.09042260000001079,54891,79009
0.0886960000000272,54654,78763
0.08879820000004202,54658,78763
0.0888899000000265,54571,78606
0.0892345000000887,54842,79017
0.08995419999996557,55066,79288
0.08908330000008391,54595,78709
0.08863940000003367,54631,78841
0.08931840000002467,54951,79144
0.09007289999999557,54572,78592
0.09039240000004156,54772,78887
0.08878229999993437,54741,78903
0.09006639999995514,54803,78817
0.08937249999996766,54946,79085
0.0890102000000752,54783,78875
0.0890018999999711,54726,78857
0.08917039999994358,54696,78875
0.089086199999997,54660,78770
0.0893133999999236,54869,79037
0.08852939999997034,54711,78837
0.08886109999991731,54779,78856
0.08881240000005164,54630,78705
0.08912789999999404,54682,78823
0.08909970000001977,54752,78887
0.08930259999999635,54610,78665
0.08902870000008534,54743,78718
0.09007719999999608,54957,79121
0.08936999999991713,54859,79019
0.08903419999990092,54722,78814
0.0888651000000209,54677,78721
0.08920790000001944,54726,78817
0.08913410000002386,54834,78955
0.08861530000001494,54679,78769
0.08862050000004729,54664,78782
0.0891285999999809,54727,78978
0.08935990000009042,54923,79118
0.09056450000002769,54696,78834
0.08932889999994131,54721,78927
0.09040149999998448,54918,79071
0.09116860000006,54771,78876
0.09027019999996355,54752,78861
0.0901838999999427,54742,78863
0.08933030000002873,54869,79009
0.08893240000008973,54923,79031
0.09004779999997936,54809,78969
0.08913280000001578,55022,79313
0.09030150000000958,54845,78946
0.08872010000004593,54812,79014
0.08978400000000875,54748,78810
0.08894629999997505,54677,78736
0.08892900000000736,54525,78714
0.09048080000002301,54749,78844
0.09015399999998408,54781,78886
0.08869490000006408,54742,78918
0.08942489999992631,54672,78836
0.08852750000005472,54624,78748
0.08985640000003059,54895,79073
0.0906688000000031,54706,78845
0.08963280000000395,54737,78740
0.08858109999994213,54774,78785
0.08924639999997908,54616,78750
0.08915639999997893,54743,78949
0.0890594999999621,54765,78850
0.08952880000003915,54695,78816
0.08907929999998032,54850,78985
0.09070210000004408,54823,78880
0.08909510000000864,54882,78988
0.08882260000007136,54728,78925
0.08912049999992178,54917,78976
0.08936930000004395,54699,78912
0.08958339999992404,54872,79043
0.08865769999999884,54653,78798
0.08884469999998146,54725,78824
0.08970490000001519,54520,78684
0.0893957999999202,54900,79066
0.09060580000004848,54809,78938
0.08850099999995109,54691,78829
0.09149070000000847,54885,78960
0.09136979999993855,54850,78874
0.08886929999994209,54830,78846
0.08924749999994219,54971,79144
0.08914070000002994,54676,78847
0.08913139999992836,54714,78791
0.08921029999999064,54850,79053
0.08883240000000114,54750,78856
0.088806899999895,54843,78978
0.0888667000000396,54678,78733
0.08932369999990897,54755,78801
0.09036040000000867,54735,78854
0.08861310000008871,54553,78583
0.08966829999997117,54886,78973
0.08886339999992288,54655,78780
0.09298440000009123,54829,78898
0.09061429999997017,54685,78809
0.08931389999997918,54883,79126
0.0893889000000172,54849,78935
0.0915732000000844,54840,78966
0.08891749999997955,54591,78717
0.08870550000006006,54806,78859
0.0892797999999857,54613,78773
0.08914490000006481,54718,78774
0.08901270000001205,54774,78932
0.09151329999997415,54832,78964
0.08862790000000587,54949,79177
0.09082410000007712,54667,78870
0.08903669999995145,54639,78772
0.09170340000002852,54682,78741
0.08914129999993747,54931,79112
0.08956150000005891,54907,79087
0.08921750000001794,54791,78938
0.09263690000000224,54663,78772
0.08937309999998888,54852,78933
0.09142310000004272,54984,79092
0.09081690000004983,54689,78842
0.09014639999998053,54879,79022
0.08911009999997077,54668,78798
0.08915330000002086,55074,79174
0.09027679999996963,55016,79147
0.0903049999999439,54618,78750
0.08942249999995511,54569,78735
0.08968980000008742,54678,78776
0.08875579999994443,54755,78830
0.0906124999999065,54761,78924
0.08932179999999335,54778,78897
0.08887660000004871,54945,79176
0.09061999999994441,55014,79157
0.08919030000004113,54873,79015
0.08918160000007447,54801,78922
0.09041300000001229,54829,78921
0.0899471000000176,54888,79111
0.09096050000005107,54717,78843
0.0911658999999645,54717,78882
0.0892221999999947,54769,79051
0.08917959999996583,54809,78928
0.0890026999999236,54790,78973
0.08924849999993967,54641,78717
0.08847639999999046,54738,78893
0.08943199999998797,54702,78865
0.08893639999996594,54537,78739
0.08891459999995277,54754,78917
0.08927940000000945,54798,78926
0.08897560000002613,54750,78870
0.08962180000003173,54673,78738
0.08988309999995181,54785,78997
0.08936369999992166,54736,78933
0.0895252000000255,54780,78902
0.09275370000000294,54509,78631
0.08881049999990864,54851,78996
0.09198319999995874,54851,78983
0.08938480000006166,54674,78796
0.09196380000003046,54620,78666
0.08910350000007838,54870,79079
0.09030410000002576,54718,78890
0.09027099999991606,54807,78795
0.08991900000000896,54668,78770
0.08987360000003264,54658,78719
0.0891765999999734,54669,78754
0.0902297999999746,54867,78997
0.09017359999995733,54714,78716
0.09092889999999443,54972,79058
0.08967189999998482,54723,78865
0.09085170000003018,54735,78860
0.0903309000000263,54886,78998
0.09039340000003904,54809,79063
0.09059490000004189,54907,78963
0.08906980000006115,54741,78822
0.09017680000010841,54758,78856
0.08940829999994548,54485,78743
0.09068030000003091,54917,78940
0.08910570000000462,54653,78869
0.08954260000007253,54750,78875
0.08996079999997164,54704,78829
0.08986810000010337,54695,78817
0.08877019999999902,54798,78926
0.08961190000002262,54811,78974
0.08917059999998855,54679,78739
0.08972610000000714,54836,78940
0.08955739999998968,54832,78968
0.08924109999998109,54775,79053
0.08921959999997853,54825,78897
0.09090470000001005,54439,78574
0.09105769999996483,54831,78974
0.08937709999997878,54709,78960
0.08883320000006734,54705,78824
0.08900370000003477,54715,78802
0.08922319999999218,54733,78816
0.08882959999994,54759,78920
0.08918720000008307,54747,78824
0.08984780000002957,54919,79122
0.08924559999991288,54790,78834
0.09183039999993525,54892,78982
0.08963380000000143,54770,78861
0.08915119999994658,54776,78981
0.09016669999994065,54447,78500
0.08929030000001603,54853,78958
0.08875949999992372,54744,78895
0.08968249999998079,54731,79001
0.08854499999995369,54574,78696
0.09165029999996932,54742,78824
0.0888551999998981,54865,78977
0.09114869999996245,54843,78986
0.08974650000004658,54545,78757
0.09264280000002145,54960,79166
0.09087020000004031,54647,78777
0.08942789999991874,54736,78820
0.08930490000000191,54638,78775
0.08936630000005152,54806,78872
0.09022289999995792,54826,78952
0.08890039999994315,54814,78995
0.0887007999999696,54851,78940
0.09021899999993366,54590,78709
0.08910750000006828,54818,78884
0.09014400000000933,54864,79047
0.08987339999998767,54663,78732
0.09049939999999879,54917,79050
0.08972640000001775,54645,78768
0.0902977999999166,54743,78920
0.09045549999996183,54801,78911
0.09125559999995403,54763,78841
0.08892570000000433,54735,78864
0.08911230000001069,54643,78786
0.08888569999999163,54723,78855
0.0891086000000314,54855,78968
0.08883909999997286,54680,78704
0.08886480000001029,54664,78766
0.09026429999994434,54924,79014
0.0897352999999157,54758,78840
0.08933780000006664,54759,78881
0.08906170000000202,54758,78838
0.08925829999998314,54789,78830
0.08908250000001772,54821,78931
0.08916020000003755,54870,78902
0.08886750000010579,54628,78790
0.08962379999991299,54710,78881
0.08973770000000059,54726,78871
0.08896419999996397,54900,78969
0.09074190000001181,54879,79000
0.09132850000003145,54743,78923
0.09165200000006735,54731,78790
0.09477939999999307,54744,78916
0.09092539999994642,54722,78817
0.09555149999994228,54699,78857
0.12115219999998317,54875,79079
0.10105830000009064,54704,78790
0.0939703000000236,54678,78716
0.10293789999991532,54612,78733
0.09505100000001221,55013,79067
0.09336350000000948,54704,78800
0.09160679999990862,54704,78873
0.09232489999999416,54620,78723
0.09105609999994613,54543,78603
0.09308480000004238,54818,78874
0.08937200000002576,54717,78809
0.08868629999994937,54787,78914
0.09028709999995499,54816,78894
0.09018070000001899,54913,79090
0.09291969999992489,54793,78914
0.09083540000005996,54819,78891
0.0895172000000457,54765,78764
0.0916148000000021,54666,78843
0.09836729999994986,54772,78999
0.09472310000001016,54797,78820
0.09225579999997535,54657,78776
0.09205220000001191,54789,78890
0.08930140000006759,54739,78938
0.09094589999995151,54545,78665
0.08887640000000374,54664,78820
0.08934179999994285,54652,78808
0.09017389999996794,54815,78941
0.09114970000007361,54624,78774
0.08994489999997768,54714,78824
0.08912050000003546,54740,78956
0.09146029999999428,54799,78979
0.089822799999979,54794,78861
0.08953670000005332,54794,78998
0.08950519999996231,54871,79022
0.0902126999999382,54710,78912
0.09038599999996677,54925,79022
0.09071530000005623,54790,79065
0.09137570000007145,54902,79077
0.09026169999992817,54712,78759
0.08947160000002441,54634,78781
0.08956190000003517,54708,78808
0.09129699999994045,54649,78774
0.09012349999989056,54858,78997
0.0888155000000097,54730,78777
0.0889854000000696,54657,78793
0.09113620000005085,54624,78837
0.0953737000000956,54722,78851
0.09031310000000303,55171,79273
0.08970820000001822,54701,78882
0.0892741999999771,54820,78953
0.09089380000000347,54972,79135
0.0899878999999828,54697,78800
0.0892926000000216,54789,78815
0.0893069999999625,54725,78885
0.0900126999999884,54597,78644
0.08957070000008116,54737,78831
0.08971850000000359,54798,78940
0.08924679999995533,54763,78890
0.08923889999994117,54835,78998
0.09052410000003874,54716,78755
0.08918479999999818,54536,78694
0.0888667000000396,54828,78971
0.08930850000001556,54658,78733
0.0899275999998963,54630,78686
0.08918979999998555,54661,78823
0.08892439999999624,54765,78949
0.08948599999996532,54675,78779
0.09010360000002038,54805,78960
0.09147219999999834,54754,78953
0.0903041999999914,54907,79140
0.08924229999990985,54783,78837
0.09039860000007138,54776,78855
0.0894101999999748,54859,78862
0.09151099999996859,54708,78713
0.08995199999992565,54604,78702
0.08928460000004179,54750,78876
0.08906489999992573,54752,78880
0.08976079999990816,54815,78909
0.09071270000004006,54939,79169
0.0924405000000661,54684,78886
0.0909947000000102,54796,79021
0.0905704000000469,54686,78840
0.09267529999999624,54845,78906
0.08921080000004622,54830,78989
0.0888835000000654,54656,78731
0.08890389999999115,54582,78757
0.09087929999998323,54823,78955
0.09006940000006125,54631,78792
0.08896939999999631,54641,78772
0.08994180000001961,54795,78863
0.08935299999996005,54570,78659
0.09016459999998006,54870,79018
0.08928389999994124,54705,78873
0.08995470000002115,54718,78845
0.08975939999993443,54912,79115
0.08958310000002712,54687,78801
0.08923440000000937,54883,78977
0.08953740000004018,54648,78893
0.0891638000000512,54716,78857
0.08937379999997574,54731,78785
0.09062440000002425,54857,78942
0.0894341999999142,54743,78865
0.08892140000000381,54580,78618
0.09012780000000475,54723,78882
0.08932249999998021,54532,78656
0.09082480000006399,54588,78667
0.09045360000004621,54718,78926
0.08977659999993648,54798,78973
0.0934336999999914,54707,78902
0.09094570000002022,54864,79063
0.09553889999995135,54728,78756
0.08984139999995477,54705,78889
0.091919100000041,54746,78893
0.0904189000000315,54802,78944
0.09161519999997836,54720,78923
0.08906709999996565,54787,78991
0.08988620000002356,54771,78910
0.09038650000002235,54692,78770
0.09144460000004528,54852,79067
0.08963679999999385,54733,78808
0.08942750000005617,54869,78964
0.09359030000007351,54823,78898
0.0889735999999175,54854,78972
0.09203709999997045,54815,79007
0.0904945999999427,54732,78823
0.09132750000003398,54773,78794
0.08992419999992762,54909,79115
0.09633510000003298,54841,78899
0.09372670000004746,54671,78821
0.09924369999998817,54814,79002
0.09202370000002702,54882,79028
0.09193100000004506,54601,78712
0.0903442000000041,54718,78819
0.09257060000004458,54730,78857
0.09011450000002696,54663,78741
0.09000100000002931,55040,79233
0.08940979999999854,54792,78850
0.09036200000002736,54787,78904
0.09029499999996915,54833,78959
0.10592490000010457,54867,79001
0.09753410000007534,54907,78913
0.09742990000006557,54784,78942
0.10279809999997269,54850,79016
0.09939809999991667,55005,79164
0.09612890000005336,54836,78964
0.10303429999999025,54683,78709
0.09252460000004703,54682,78869
0.09155380000004243,54981,79074
0.09217720000003737,54591,78664
0.0918947999999773,54794,78862
0.08982309999998961,54661,78767
0.0902634000000262,54577,78743
0.08941010000000915,54650,78853
0.08916409999994812,54735,78798
0.08951780000006693,54757,78968
0.09317650000002686,54648,78740
0.09004960000004303,54681,78852
0.08907799999997223,54933,79102
0.09016010000004826,54869,78971
0.08925429999999324,54777,78948
0.09147780000000694,54647,78757
0.09075410000002648,54925,79149
0.09004269999991266,54583,78759
0.09059270000000197,54691,78713
0.09201000000007298,54644,78703
0.0930330999999569,54843,78819
0.09187630000008085,54658,78796
0.09055690000002414,54638,78849
0.09115670000005593,54901,78963
0.09264959999995881,54807,78949
0.09514550000005784,54686,78911
0.0913581999999451,54783,78874
0.09090869999999995,54581,78660
0.09113350000006903,54854,78982
0.09435550000000603,54736,78890
0.0909530999999788,54776,78912
0.0903117000000293,54744,78772
0.0891070000000127,54689,78889
0.08995310000000245,54858,78938
0.0898783000000094,54790,78846
0.08969749999994292,54842,78954
0.09060709999994288,54964,79034
0.09096890000000712,54777,78861
0.08923399999991943,54876,79062
0.09015520000002653,54774,78952
0.08922129999996287,54632,78750
0.09313300000007985,54664,78738
0.09255660000007992,54738,78833
0.0901461000000836,54868,79010
0.09066259999997328,55016,79215
0.09164099999998143,54956,79069
0.08886470000004465,54827,78969
0.0900998999999274,54722,78816
0.09041469999999663,54785,78989
0.09004089999996268,54657,78738
0.08978420000005372,54688,78790
0.0918746000000965,54995,79002
0.09226509999996324,54817,78888
0.09132290000002286,54944,79100
0.08929039999998167,54728,78888
0.08918349999999009,54844,78876
0.0890986999999086,54742,78856
0.09132449999992787,54617,78764
0.08998619999999846,54787,78908
0.09050969999998415,54785,78833
0.08899220000000696,54877,79007
0.08899750000000495,54843,78906
0.09022219999997105,54752,78889
0.09083750000002055,54762,78832
0.0903477000000521,54759,78892
0.09230040000011286,54700,78714
0.0913089000000582,54746,78841
0.09497610000005352,54721,78895
0.09017739999990226,54905,79010
0.08912320000001728,54863,78926
0.09054649999995945,54692,78815
0.09056409999993775,54550,78699
0.09038799999996172,54814,79022
0.08905920000006518,54758,78792
0.08908059999998841,54821,78944
0.08977599999991526,54596,78823
0.0893013999999539,54712,78849
0.09076070000003256,54825,79078
0.08991809999997713,54561,78566
0.0890390000000707,54724,78795
0.08931860000006964,54683,78849
0.08909410000001117,54658,78785
0.08870209999997769,54850,78899
0.08935950000000048,54956,79097
0.08890689999998358,54917,79108
0.09017740000001595,54873,78999
0.08927349999999024,54879,79009
0.0890166000000363,54816,79067
0.08887140000001637,54725,78899
0.08997299999998631,54778,79002
0.0891481000001022,54717,78886
0.09018530000003011,54656,78717
0.09151910000002772,54918,79172
0.09094700000002831,54670,78851
0.0917355999999927,54820,79015
0.09041390000004412,54793,78857
0.09014810000007856,54741,78893
0.0894513000000643,54637,78770
0.08916469999996934,54581,78752
0.08945570000003045,54654,78804
0.09099570000000767,54797,79004
0.09019279999995433,54786,78882
0.0894333999999617,54685,78838
0.09054489999994075,54885,78973
0.08975920000000315,54525,78588
0.08898439999995844,54827,78989
