,AvrTime,AvrSwap,AvrCompare
0,0.00736011470000048,2385.746,11664.848
1,0.009799746899999831,2352.947,11897.676
2,0.007928809199999961,2334.11,13319.871
3,0.014077755299999807,8596.583,12306.275
