Time,Swap,Compare
0.0012108999999895786,357,1979
0.0012152000000185126,362,2029
0.0012383999999769912,369,1841
0.001067399999982399,372,1574
0.0011202000000025691,380,1704
0.0010963999999944463,376,1640
0.001087899999987485,388,1595
0.0010936000000185686,377,1654
0.0011006000000008953,377,1666
0.0010995000000093569,372,1629
0.0010831999999822983,373,1594
0.001124300000014955,385,1707
0.0010824999999954343,379,1604
0.0010775000000080581,375,1641
0.0011432999999954063,375,1729
0.0010633999999924981,370,1590
0.0011662999999941803,369,1871
0.0011270999999908327,369,1795
0.0012098999999921034,370,2011
0.0010332999999889125,391,1460
0.0011140999999952328,393,1635
0.0010745000000156324,362,1612
0.001163499999989881,379,1747
0.0010883999999862226,387,1578
0.0010470999999938613,372,1531
0.0011112999999909334,366,1722
0.0011003000000187058,374,1693
0.001089600000000246,386,1619
0.001056000000005497,375,1551
0.0010950999999863598,365,1681
0.0010797999999851982,388,1592
0.0011014000000102442,372,1702
0.00115359999998077,378,1679
0.001029599999981201,386,1463
0.0011121000000002823,365,1692
0.0010833000000047832,371,1644
0.0011310999999807336,354,1839
0.001061599999985674,367,1580
0.0010740000000168948,384,1586
0.0011599000000046544,365,1851
0.0010906999999917844,368,1660
0.0010702999999807616,366,1620
0.001074799999997822,381,1604
0.0010710999999901105,373,1605
0.00111599999999612,362,1741
0.0011910000000057153,357,2012
0.0011471999999912441,373,1776
0.001036999999996624,381,1491
0.0012222000000008393,358,2101
0.0010495999999875494,373,1555
0.0011996999999723812,379,1785
0.0010723000000041338,384,1563
0.0010891000000015083,367,1651
0.001081499999997959,376,1648
0.001130799999998544,365,1795
0.0018305000000111704,377,1566
0.0010942000000113694,388,1619
0.001102699999989909,384,1659
0.0012854999999944994,361,2261
0.0011451999999962936,366,1765
0.0011070999999844844,360,1700
0.0010426999999992859,375,1519
0.0010809000000051583,362,1652
0.0010937000000126318,385,1624
0.0010434000000145716,381,1496
0.0011119999999777974,369,1711
0.001112800000015568,381,1671
0.0011587000000190528,368,1859
0.00110189999998056,383,1654
0.0010843999999963216,380,1599
0.0011476999999899817,373,1769
0.001171200000015915,367,1885
0.0010537999999939984,373,1559
0.0011368000000118172,365,1794
0.001059899999972913,388,1527
0.0011266999999861582,375,1705
0.001054400000015221,378,1566
0.0011317000000019561,369,1792
0.0011357999999859203,367,1738
0.0010793999999805237,381,1584
0.001067299999988336,380,1548
0.0011018000000149186,380,1652
0.0011655999999788946,355,1894
0.0010856999999759864,379,1601
0.0011110000000087439,378,1655
0.0011384999999961565,374,1743
0.0011402000000089174,358,1783
0.001117499999992333,387,1618
0.0011143000000117809,369,1772
0.0010930999999914093,383,1667
0.0010870999999781361,379,1632
0.0010662999999908607,364,1615
0.0010570000000029722,375,1549
0.001105300000006082,383,1659
0.0010546999999974105,368,1568
0.0010694000000057713,364,1633
0.0010556999999948857,356,1578
0.0011543999999901189,368,1843
0.0013638000000071315,358,1812
0.00110189999998056,386,1679
0.001156199999996943,373,1864
0.0010432000000264452,361,1568
0.0012134000000116885,371,2015
0.0011105000000100063,380,1702
0.001093800000006695,382,1615
0.0011317000000019561,357,1770
0.0010382000000106473,373,1574
0.0011285999999870455,369,1796
0.0011102999999934582,378,1670
0.001083899999997584,380,1609
0.001182700000015302,360,1969
0.0010210000000085984,361,1534
0.001144000000010692,373,1811
0.0012318999999934022,361,2003
0.0010654000000158703,377,1578
0.0010575000000017099,367,1584
0.0010877999999934218,378,1667
0.0010685000000023592,394,1488
0.001078100000000859,363,1616
0.0010486000000184958,377,1570
0.001069900000004509,388,1526
0.001062499999989086,363,1589
0.0011131999999918207,388,1651
0.0010407000000043354,387,1459
0.0010862000000031458,377,1633
0.0010696999999879608,362,1625
0.00119820000000459,356,1789
0.0012092000000052394,380,1985
0.0010857999999984713,383,1595
0.0011609999999961929,361,1890
0.001105199999983597,371,1669
0.0010373000000072352,373,1513
0.0010841999999797736,368,1622
0.0010609999999928732,377,1577
0.0010316999999986365,382,1497
0.0010450999999989108,380,1486
0.001081499999997959,376,1579
0.0011351999999931195,365,1764
0.0011275999999895703,378,1685
0.0010943000000054326,366,1651
0.0011370999999940068,374,1749
0.0012384999999994761,378,1719
0.0010891000000015083,361,1536
0.0010649999999827742,369,1551
0.001207999999991216,365,1829
0.0011271999999848958,380,1567
0.001236800000015137,347,2094
0.0011288000000035936,374,1687
0.0010431000000039603,379,1497
0.0010727000000088083,366,1589
0.0011384999999961565,381,1705
0.0010833999999988464,371,1629
0.0011080000000163182,370,1683
0.0010715999999888481,370,1580
0.0011012000000221178,389,1556
0.0011037999999814474,372,1645
0.0010761000000059084,378,1560
0.0010910999999964588,374,1635
0.0011456999999950312,371,1755
0.001150400000000218,354,1839
0.001117499999992333,379,1698
0.0010622000000068965,373,1569
0.0011287000000095304,383,1689
0.0010686999999904856,387,1506
0.0010501999999803502,380,1517
0.0010623999999950229,370,1571
0.0010876999999993586,385,1588
0.0011335000000087803,370,1750
0.0010671999999942727,369,1604
0.001057399999979225,383,1549
0.0011269000000027063,374,1747
0.001156199999996943,358,1912
0.0011058000000048196,379,1608
0.001167000000009466,379,1912
