Time,Swap,Compare
0.0007707000000038988,162,803
0.0007052999999928034,167,663
0.0007327000000145745,175,617
0.000720599999993965,161,723
0.0007075999999983651,160,719
0.000764199999991888,159,834
0.0007104999999967276,157,708
0.0007224000000007891,151,764
0.0007269000000178494,156,757
0.0007439999999974134,156,826
0.0007393999999862899,159,774
0.0007495000000119489,160,748
0.0006812000000024909,159,665
0.0007409000000109245,164,773
0.0007743999999831885,149,914
0.0007457000000101743,165,722
0.000768500000020822,155,874
0.0006930999999781307,157,691
0.0007231000000160748,158,740
0.0006702000000018415,160,644
0.0007359999999891897,151,801
0.0007164999999815791,159,729
0.0007672999999783769,160,840
0.0007650000000012369,163,797
0.0007805999999845881,160,882
0.0007310000000018135,160,743
0.0007195999999964897,161,688
0.0007147999999972399,162,713
0.0007484000000204105,157,785
0.0007100999999920532,160,715
0.000723799999974517,155,777
0.0007137000000057014,155,723
0.0008463999999719363,161,767
0.0007099000000039268,158,718
0.0007473000000004504,173,745
0.000704400000017813,148,749
0.0007009999999922911,163,684
0.0007024000000228625,162,687
0.0007171000000028016,153,709
0.00072639999999069,150,713
0.0007348999999976513,156,692
0.0007209999999986394,167,706
0.0007573000000036245,162,727
0.0007726999999988493,150,811
0.0007102000000145381,153,718
0.0007295000000056007,158,738
0.0007305000000030759,163,734
0.0007128000000022894,166,680
0.0007391999999981635,162,769
0.0007247000000063508,155,776
0.0006992000000138887,159,702
0.0007164999999815791,165,723
0.0007223000000067259,159,737
0.0007000999999888791,160,688
0.0007236000000148124,158,735
0.0008090000000038344,170,682
0.0007384000000172364,158,749
0.000701100000014776,154,737
0.0007089000000064516,159,712
0.0007368000000269603,165,712
0.0007260999999800788,160,702
0.000680399999993142,162,660
0.0007157000000006519,166,729
0.0007219000000020515,156,800
0.0007518999999831522,162,809
0.0007344999999929769,164,737
0.0009124999999983174,164,672
0.0007209000000045762,164,685
0.0007295999999996639,157,759
0.0007430999999940013,159,811
0.0006990999999914038,153,690
0.0007951000000048225,159,788
0.0006855000000030032,158,691
0.0007177000000240241,159,791
0.0007176000000015392,169,653
0.0007376000000078875,164,794
0.0006999999999948159,160,702
0.0012646999999788022,151,743
0.0007211999999867658,156,782
0.0007012000000088392,161,718
0.0007200999999952273,156,799
0.0007684999999924003,155,884
0.0007304000000090127,169,702
0.0007385000000112996,160,792
0.0007547000000158732,159,822
0.0007902000000115095,161,868
0.0007139000000222495,165,670
0.000721499999997377,170,675
0.000765900000004649,157,836
0.0007245000000182245,154,710
0.0007793999999989865,165,810
0.0007521999999937634,162,753
0.0007536999999899763,158,795
0.0007257000000038261,160,725
0.000727400000016587,160,663
0.0007239999999910651,157,753
0.000777400000004036,153,891
0.0007277999999928397,157,775
0.0007374000000197611,158,820
0.0006994000000020151,165,695
0.0011377000000152293,147,785
0.0007676999999830514,170,812
0.0006989000000032775,163,689
0.0007108000000073389,163,670
0.0007003000000054271,155,690
0.0007178000000180873,160,700
0.0007359999999891897,159,769
0.0007133999999950902,160,718
0.000751799999989089,163,794
0.0007224999999948523,156,758
0.0007399000000134492,159,757
0.0007066000000008898,166,727
0.0007096000000217373,156,721
0.0007104999999967276,156,734
0.0006974000000070646,170,688
0.0007216000000198619,156,792
0.000699199999985467,162,676
0.0006974000000070646,159,692
0.0007046000000059394,167,696
0.0006879999999966913,167,651
0.0007200000000011642,161,756
0.0007253999999932148,161,759
0.0007041000000072017,154,717
0.0007373999999913394,158,771
0.0007275999999762917,158,790
0.0007181000000002769,170,704
0.0007054000000152882,158,722
0.0007123999999976149,163,720
0.0008124000000009346,166,776
0.0007195000000024265,160,737
0.0007785999999896376,158,866
0.0007132000000069638,162,717
0.0007348999999976513,165,731
0.0007457000000101743,159,750
0.0007266000000072381,156,769
0.0007130999999844789,159,723
0.0007267999999953645,158,734
0.0007368999999926018,162,736
0.0007013999999969656,162,686
0.0007616999999981999,153,893
0.0007137999999997646,163,693
0.0007343000000048505,156,754
0.000750400000015361,160,818
0.0007076999999924283,152,763
0.0007161999999993895,160,727
0.0007035000000144009,156,710
0.0007340999999883024,157,781
0.0007335999999895648,159,762
0.0007055000000093514,167,706
0.0007726000000047861,162,818
0.0007364000000222859,154,788
0.0007713999999907628,163,740
0.0007218000000079883,153,781
0.0006960000000049149,164,686
0.0007249999999885404,158,774
0.0006956999999943037,165,665
0.0006992000000138887,172,672
0.0008444999999994707,162,759
0.0007086999999899035,159,748
0.0007852999999897747,159,879
0.000752000000005637,158,876
0.0006967000000202006,169,637
0.0007377999999960139,157,827
0.0007286000000021886,160,740
0.0007561999999836644,162,807
0.000737899999990077,161,743
0.0007425000000012005,166,744
0.0007150000000137879,160,728
0.0007421999999905893,160,755
0.0007271999999716172,169,719
0.0006966999999917789,162,703
0.000714899999991303,150,810
0.000717500000007476,163,702
0.0007490999999788528,152,830
0.0012878000000000611,157,757
0.0007159000000172,156,741
0.0007242999999732547,150,794
0.0007003999999994903,167,692
0.0007029000000216001,157,702
0.0006869000000051528,161,688
0.0007487000000026001,160,840
0.0007163999999875159,165,706
0.0006866000000229633,164,646
0.0006879000000026281,161,675
0.0007276000000047134,163,720
0.000739600000002838,162,706
0.0009438000000159263,152,756
0.0006983000000104767,165,687
0.000723400000026686,155,750
0.0007262999999966269,158,734
0.0007360999999832529,163,761
0.0006840000000067903,154,685
0.0007144000000209871,159,744
0.0007036000000084641,164,690
0.0007137000000057014,157,747
0.0006960000000049149,162,674
0.000732099999993352,161,782
0.0007425999999952637,158,754
0.0007019999999897664,163,700
0.0007318999999768039,172,710
0.0007204999999999018,154,736
0.0007418000000143365,161,776
0.000719900000007101,161,695
0.0007333000000073753,160,801
0.0007190999999977521,159,794
0.0006833000000199263,157,693
0.0007152000000019143,167,690
0.0006979999999998654,163,709
0.0007301999999924647,161,704
0.0007288999999843782,159,740
0.0007516999999950258,158,771
0.0006870999999932792,163,653
0.0007351000000141994,164,738
0.000747100000012324,158,739
0.0007568000000048869,155,894
0.0007249999999885404,153,786
0.0007099000000039268,165,689
0.0007145000000150503,159,699
0.0007129999999904157,154,730
0.0007132000000069638,149,717
0.0007088000000123884,152,746
0.0007190999999977521,162,697
0.0007136999999772797,157,696
0.0007454999999936263,161,809
0.0007066000000008898,165,674
0.0009085000000084165,163,784
0.0007434999999986758,156,828
0.0007280999999750293,162,751
0.0006963999999811676,151,733
0.0007318000000111624,163,739
0.0007123999999976149,166,712
0.0006797000000062781,152,679
0.0006867000000170265,157,684
0.000705100000004677,159,680
0.0007358000000010634,153,835
0.0006890000000225882,170,632
0.0007152999999959775,171,675
0.0007060999999737305,170,667
0.0007233000000042011,166,741
0.0007770999999934247,160,822
0.0007159000000172,162,725
0.0007098999999755051,157,704
0.0007286999999962518,157,758
0.0007349999999917145,169,717
0.0007095999999933156,157,715
0.0007245999999838659,166,690
0.0006888000000060401,152,692
0.0007589999999879637,152,796
0.0007481000000097993,172,715
0.0007359999999891897,161,779
0.0007189000000096257,172,713
0.0007119999999929405,156,667
0.0007298999999818534,156,802
0.0006932000000006155,166,651
0.0007315999999946143,165,712
0.0007390000000100372,151,844
0.0007311999999899399,168,747
0.0007176999999956024,168,713
0.0007074000000102387,160,699
0.0007331999999848904,159,762
0.0007419000000083997,163,770
0.0006904999999903794,170,651
0.0007006000000160384,164,652
0.0006874000000038905,157,691
0.0006992999999795302,153,694
0.0007446000000186359,163,763
0.0007270000000119126,158,724
0.000711900000027299,166,693
0.0007351000000141994,155,730
0.0007101999999861164,158,702
0.0007344999999929769,149,800
0.0007131000000129006,157,728
0.0007404000000121869,154,805
0.000732099999993352,161,749
0.0007319000000052256,160,764
0.0007243999999957396,161,711
0.0006981000000223503,155,733
0.000741199999993114,164,727
0.0006728000000180145,161,630
0.0007403999999837652,153,831
0.0007587000000057742,155,880
0.0006948999999849548,172,682
0.0007241999999791915,165,752
0.0007439000000033502,152,769
0.0007261000000085005,158,785
0.0006998000000066895,166,653
0.0006920000000150139,171,637
0.000747100000012324,159,758
0.0007001000000173008,164,663
0.0007858999999825755,172,675
0.0007463000000029751,155,818
0.0007003000000054271,162,683
0.0007224000000007891,171,678
0.0007161000000053264,156,730
0.0007133999999950902,151,731
0.0007247000000063508,167,726
0.0007167999999921904,164,734
0.0007233000000042011,156,752
0.0007064000000127635,168,706
0.0007372999999972762,166,758
0.0007399000000134492,161,738
0.0007256000000097629,166,753
0.0007788000000061857,160,848
0.0006950000000074397,161,671
0.0006884999999954289,165,637
0.0006985999999926662,168,660
0.0008730000000127802,165,706
0.0007318000000111624,163,760
0.0007207999999820913,154,755
0.0007014000000253873,154,725
0.0007497999999941385,158,775
0.0007298999999818534,160,753
0.0007224000000007891,165,743
0.000686999999999216,151,711
0.0007310000000018135,155,775
0.0007325999999920896,162,767
0.0007376000000078875,159,748
0.0006786000000147396,160,653
0.0007295999999996639,160,764
0.0007274999999822285,162,740
0.000758600000011711,162,808
0.0007315000000005512,166,724
0.0007264999999847532,160,730
0.0007418000000143365,157,775
0.000735299999973904,159,778
0.0007286999999962518,156,786
0.0007231000000160748,159,758
0.0007014999999910287,156,691
0.0007136000000116383,164,754
0.0007149999999853662,157,787
0.0007110999999895284,153,732
0.000717299999990928,160,729
0.0007206000000223867,164,688
0.0007340999999883024,164,744
0.0006953000000180509,161,728
0.000728100000003451,146,838
0.0006970999999964533,165,727
0.0007312999999840031,171,712
0.0006985999999926662,161,702
0.0007403999999837652,145,879
0.0006993000000079519,164,684
0.0007297999999877902,155,800
0.0007085000000017772,159,716
0.0006998000000066895,164,709
0.000774100000000999,155,864
0.0007157999999947151,158,738
0.0007695000000182972,147,917
0.000732999999996764,158,803
0.000747100000012324,159,788
0.0007256000000097629,167,739
0.0007204999999999018,156,727
0.0007077999999864915,153,762
0.0007380000000125619,155,828
0.0006970999999964533,163,692
0.0006956999999943037,164,660
0.0007472000000063872,161,806
0.0007650000000012369,163,851
0.0007334999999955016,158,754
0.0007300999999984015,160,778
0.0007328000000086377,152,801
0.0006926000000078147,166,672
0.0007530000000031123,150,866
0.0007013999999969656,163,702
0.0007153999999900407,159,704
0.0007524000000103115,158,804
0.0007264000000191118,157,778
0.0006879000000026281,158,701
0.0007122000000094886,153,705
0.0007987000000184707,158,940
0.0007574999999917509,170,695
0.0008543000000145184,151,1065
0.000717299999990928,166,709
0.0007255000000156997,160,719
0.0007226000000173372,162,734
0.000737699999973529,156,780
0.0007144999999866286,154,766
0.0007897000000127719,156,950
0.0007683000000042739,163,853
0.0007319999999992888,163,767
0.0006957999999883668,159,662
0.0006902999999738313,165,677
0.0007419000000083997,156,812
0.0007233999999982643,161,687
0.0007386000000053627,154,717
0.000724800000000414,167,732
0.0007185000000049513,152,712
0.0007190000000036889,168,688
0.0007082000000195876,159,721
0.0007312000000183616,168,736
0.0007310999999958767,161,774
0.0007286000000021886,165,715
0.0007128000000022894,150,777
0.0007794999999930496,166,891
0.0007189000000096257,152,753
0.000691699999975981,161,705
0.000715599999978167,160,722
0.0007227000000114003,169,728
0.0007027999999991152,160,696
0.0007535999999959131,163,786
0.0007238000000029388,163,766
0.0007170000000087384,154,741
0.0007089000000064516,148,753
0.0006987999999807926,164,668
0.0007917000000077223,164,730
0.0007103000000086013,163,675
0.0007277999999928397,161,729
0.0007180000000062137,151,738
0.000757700000008299,156,799
0.0007176000000015392,159,755
0.0007103000000086013,167,697
0.0007243999999957396,162,706
0.0007349999999917145,165,771
0.0007894999999962238,158,854
0.0007013999999969656,155,668
0.0007735000000081982,166,814
0.0007606000000066615,156,802
0.0007382000000006883,160,767
0.000720599999993965,153,767
0.0007102000000145381,158,701
0.0007654999999999745,167,696
0.000716600000004064,154,696
0.0007413000000155989,167,709
0.0008001999999862619,159,899
0.000767499999994925,152,732
0.000752699999992501,153,810
0.0007784000000015112,157,819
0.0007262000000025637,159,740
0.0007899999999949614,164,812
0.0007209000000045762,161,735
0.0008385000000146192,160,787
0.0007919000000242704,159,721
0.0007482999999979256,156,780
0.0007001999999829422,161,708
0.0007234999999923275,153,730
0.0007120999999870037,166,680
0.0007379000000184988,161,710
0.000737899999990077,164,677
0.0007801999999799136,162,736
0.000717500000007476,168,684
0.0007329000000027008,155,705
0.0007329000000027008,167,723
0.0007851000000016484,169,699
0.000761900000014748,163,725
0.0012480999999979758,163,650
0.0007315000000005512,150,714
0.0007306999999912023,161,753
0.00079220000000646,156,821
0.0007118999999988773,168,674
0.0007368000000269603,160,696
0.0007456999999817526,162,744
0.000748800000025085,152,710
0.0007271000000059757,160,677
0.0007370000000150867,159,762
0.0007118000000048141,152,721
0.0007338000000061129,163,747
0.0007317000000170992,174,693
0.0006971999999905165,163,683
0.0007176999999956024,170,697
0.0007195000000024265,158,712
0.0007112000000120133,156,696
0.0007489999999847896,153,733
0.0008030999999846244,153,887
0.0007142999999985022,165,688
0.0007144000000209871,155,733
0.0007658000000105858,156,807
0.0007772999999815511,158,831
0.0007115999999882661,162,659
0.0007545999999933883,164,742
0.0007343999999989137,155,804
0.000720100000023649,161,727
0.000736999999986665,159,770
0.0007152000000019143,162,723
0.0007262999999966269,158,739
0.0007305000000030759,168,700
0.0007431999999880645,159,759
0.0007485000000144737,167,754
0.0007468000000017128,155,761
0.0007195999999964897,170,687
0.0007114000000001397,170,640
0.000728100000003451,155,733
0.0006973000000130014,158,670
